User_ID;Age;Age_Range;Country;Streaming Platform;Top Genre;Hours Streamed Per Day_Decimal;Number of Songs Liked;Most Played Artist;Subscription Type;Listening Time (Morning/Afternoon/Night);Discover Weekly Engagement %;Discover Weekly_Categories;Repeat Song Rate %;Repeat Song Rate_Categories
U5347;34;Adults;USA;Amazon Music;Rock;0,2;247;Billie Eilish;Premium;Morning;17,9;Low;71,04;High
U5348;53;Seniors;Japan;YouTube;R&B;6,5;288;Post Malone;Premium;Afternoon;52;High;35,97;Medium
U5349;39;Adults;Australia;Tidal;R&B;7,4;425;Drake;Free;Morning;70,3;High;33,83;Medium
U5350;30;Adults;South Korea;Spotify;Jazz;9,1;13;BTS;Free;Afternoon;42,8;Medium;1,55;Low
U5351;26;Adults;India;Spotify;EDM;8,4;38;Taylor Swift;Free;Morning;83,2;Very High;33,86;Medium
U5352;42;Adults;Australia;Apple Music;Classical;1,8;320;Ed Sheeran;Premium;Morning;46,4;Medium;21,92;Low
U5353;21;Young Adults;India;Amazon Music;Metal;5;440;Post Malone;Free;Afternoon;73,7;High;70,88;High
U5354;32;Adults;South Korea;YouTube;EDM;8,3;83;Post Malone;Premium;Morning;17,5;Low;28,65;Medium
U5355;13;Youth;Japan;YouTube;Hip-Hop;9,2;425;Ed Sheeran;Free;Night;84;Very High;14,79;Low
U5356;48;Seniors;South Korea;YouTube;Hip-Hop;9;379;Taylor Swift;Premium;Afternoon;21,2;Low;43,41;Medium
U5357;18;Young Adults;Germany;Spotify;EDM;5,2;334;Ed Sheeran;Free;Morning;22,3;Low;59,81;High
U5358;22;Young Adults;Australia;Tidal;Jazz;7,6;433;The Weeknd;Premium;Night;46,9;Medium;41,97;Medium
U5359;34;Adults;France;Deezer;R&B;0,5;120;Bad Bunny;Premium;Morning;17,4;Low;53,74;High
U5360;30;Adults;Germany;Amazon Music;EDM;4;20;Bad Bunny;Premium;Afternoon;83,8;Very High;11,12;Low
U5361;56;Seniors;France;Deezer;EDM;5,3;299;BTS;Premium;Night;63,9;High;8,91;Low
U5362;24;Young Adults;Brazil;Amazon Music;Hip-Hop;2,6;81;Post Malone;Premium;Night;65,6;High;78,81;Very High
U5363;13;Youth;Australia;Amazon Music;Country;0,5;110;The Weeknd;Free;Afternoon;45,3;Medium;68,06;High
U5364;24;Young Adults;France;Apple Music;Reggae;8;303;Ed Sheeran;Free;Morning;18;Low;14,07;Low
U5365;32;Adults;Brazil;Deezer;Pop;5,9;126;Ed Sheeran;Free;Morning;8,3;Low;71,36;High
U5366;57;Seniors;Canada;YouTube;R&B;7,2;314;Drake;Premium;Night;75,9;Very High;72,54;High
U5367;14;Youth;Brazil;Amazon Music;Classical;1,4;148;Post Malone;Free;Morning;28,6;Medium;15,96;Low
U5368;28;Adults;USA;Amazon Music;Country;9,7;277;Taylor Swift;Premium;Afternoon;88,3;Very High;38,89;Medium
U5369;32;Adults;Canada;Deezer;Country;3;315;BTS;Premium;Morning;59,2;High;51,53;High
U5370;60;Seniors;Germany;Tidal;Jazz;3,5;483;BTS;Premium;Night;54,8;High;15,11;Low
U5371;36;Adults;Canada;Deezer;Reggae;3,1;235;Billie Eilish;Free;Night;44,1;Medium;37,19;Medium
U5372;52;Seniors;Japan;Deezer;Rock;8,1;372;Dua Lipa;Free;Afternoon;1,7;Low;27,69;Medium
U5373;41;Adults;Canada;Deezer;Pop;7,4;183;Adele;Premium;Afternoon;48;Medium;10,15;Low
U5374;56;Seniors;Brazil;Spotify;Country;3,7;232;Dua Lipa;Premium;Morning;73;High;9,46;Low
U5375;35;Adults;South Korea;Amazon Music;EDM;8,1;304;Billie Eilish;Premium;Night;44,8;Medium;44,64;Medium
U5376;41;Adults;Brazil;Deezer;Rock;6,6;102;Bad Bunny;Premium;Morning;62,5;High;71,62;High
U5377;32;Adults;Brazil;Spotify;Hip-Hop;5,2;30;Drake;Free;Afternoon;89,2;Very High;5,03;Low
U5378;13;Youth;Japan;Spotify;Country;8,2;368;Billie Eilish;Premium;Afternoon;42,3;Medium;51,42;High
U5379;19;Young Adults;Canada;Apple Music;Hip-Hop;9,2;250;Dua Lipa;Premium;Afternoon;48,1;Medium;1,23;Low
U5380;48;Seniors;Germany;Tidal;Hip-Hop;9,7;238;Adele;Free;Afternoon;87,6;Very High;17,47;Low
U5381;43;Adults;France;Amazon Music;Reggae;9,5;499;The Weeknd;Free;Night;12,7;Low;3,09;Low
U5382;35;Adults;Germany;YouTube;EDM;4,4;286;Dua Lipa;Free;Morning;68,5;High;17,38;Low
U5383;38;Adults;Canada;Spotify;EDM;5,3;421;Dua Lipa;Premium;Afternoon;33,3;Medium;37,92;Medium
U5384;44;Seniors;Japan;Deezer;Reggae;1,4;434;Taylor Swift;Free;Night;41,3;Medium;23,49;Low
U5385;16;Youth;Canada;Amazon Music;Jazz;1,7;379;Adele;Free;Afternoon;69,8;High;12,49;Low
U5386;29;Adults;France;Spotify;R&B;4,4;359;Billie Eilish;Free;Night;8,8;Low;60,35;High
U5387;52;Seniors;USA;Apple Music;Hip-Hop;9,7;436;Post Malone;Premium;Afternoon;74,7;High;24,09;Low
U5388;35;Adults;Germany;Amazon Music;EDM;3,8;347;Ed Sheeran;Free;Afternoon;6,7;Low;72,27;High
U5389;19;Young Adults;UK;Amazon Music;Reggae;5,2;352;Dua Lipa;Premium;Afternoon;44,4;Medium;5,11;Low
U5390;19;Young Adults;UK;Tidal;Classical;6,1;9;Bad Bunny;Premium;Morning;16,9;Low;29,29;Medium
U5391;22;Young Adults;UK;Apple Music;Jazz;7,2;480;Bad Bunny;Premium;Morning;78,8;Very High;14,96;Low
U5392;58;Seniors;Australia;Spotify;Jazz;6,4;398;Adele;Free;Night;66,6;High;73,01;High
U5393;47;Seniors;India;Apple Music;Reggae;5,3;298;Taylor Swift;Free;Afternoon;40,9;Medium;23,01;Low
U5394;28;Adults;Germany;Deezer;Metal;9,8;38;Ed Sheeran;Premium;Afternoon;21,4;Low;3,76;Low
U5395;32;Adults;Japan;YouTube;Classical;6,1;98;Billie Eilish;Free;Morning;85;Very High;32,29;Medium
U5396;28;Adults;India;Spotify;Jazz;1,4;379;Dua Lipa;Premium;Night;84,7;Very High;46,57;Medium
U5397;56;Seniors;France;Apple Music;Jazz;8,8;46;Post Malone;Free;Afternoon;28,4;Medium;16,09;Low
U5398;29;Adults;Australia;Tidal;Rock;8,3;292;The Weeknd;Premium;Night;6,7;Low;41,26;Medium
U5399;33;Adults;Canada;YouTube;Jazz;6,4;363;Taylor Swift;Free;Night;80,6;Very High;4,32;Low
U5400;41;Adults;Germany;Tidal;EDM;1,6;26;Dua Lipa;Free;Night;10,2;Low;29,69;Medium
U5401;14;Youth;India;YouTube;Jazz;10;303;Drake;Premium;Night;51,1;High;78,74;Very High
U5402;27;Adults;Germany;YouTube;R&B;8,4;483;Bad Bunny;Free;Afternoon;69,3;High;75,11;Very High
U5403;32;Adults;Australia;Apple Music;Metal;6,4;338;Bad Bunny;Free;Afternoon;20,4;Low;51,14;High
U5404;26;Adults;UK;Tidal;Hip-Hop;6,8;25;Drake;Premium;Morning;21,4;Low;53,97;High
U5405;28;Adults;USA;Tidal;EDM;2,5;95;BTS;Premium;Night;7,5;Low;76,33;Very High
U5406;37;Adults;South Korea;Apple Music;Rock;2,9;287;Taylor Swift;Premium;Night;6,6;Low;60,69;High
U5407;28;Adults;India;Tidal;Country;4,7;494;Dua Lipa;Premium;Night;80,9;Very High;6,74;Low
U5408;32;Adults;UK;YouTube;Reggae;7;177;Taylor Swift;Free;Night;41,3;Medium;39,38;Medium
U5409;57;Seniors;Canada;YouTube;Jazz;6,5;357;BTS;Free;Morning;39,2;Medium;5,67;Low
U5410;58;Seniors;Germany;Apple Music;Jazz;8;415;Taylor Swift;Free;Night;84,9;Very High;21,67;Low
U5411;29;Adults;France;Apple Music;Country;2,8;336;Drake;Premium;Afternoon;6,5;Low;69,24;High
U5412;46;Seniors;Brazil;Spotify;EDM;0,5;185;Adele;Premium;Morning;78,6;Very High;47,59;Medium
U5413;23;Young Adults;South Korea;Apple Music;Pop;2,4;274;BTS;Premium;Morning;49,3;Medium;58,22;High
U5414;40;Adults;South Korea;Tidal;Country;5,6;131;Drake;Premium;Night;28,7;Medium;4,78;Low
U5415;28;Adults;UK;Tidal;Reggae;4,1;208;Adele;Free;Afternoon;51,3;High;36,69;Medium
U5416;44;Seniors;India;Tidal;Country;1,4;220;Drake;Free;Morning;74,8;High;7,72;Low
U5417;36;Adults;Australia;Amazon Music;Classical;2,2;459;Taylor Swift;Free;Afternoon;82,7;Very High;49,14;Medium
U5418;39;Adults;USA;Apple Music;EDM;5,2;50;Bad Bunny;Free;Morning;33,4;Medium;59,29;High
U5419;21;Young Adults;Australia;Tidal;EDM;4,1;397;Adele;Free;Afternoon;5,5;Low;37,94;Medium
U5420;19;Young Adults;USA;Apple Music;R&B;7,2;159;Drake;Premium;Afternoon;72,9;High;7,29;Low
U5421;49;Seniors;Canada;YouTube;EDM;6,3;487;Billie Eilish;Premium;Afternoon;24,9;Low;71,96;High
U5422;21;Young Adults;Germany;Amazon Music;Hip-Hop;1,8;32;Post Malone;Free;Afternoon;25,8;Medium;41,95;Medium
U5423;30;Adults;Brazil;Apple Music;EDM;3;352;The Weeknd;Premium;Morning;44,7;Medium;79,17;Very High
U5424;35;Adults;USA;Apple Music;EDM;0,7;366;Post Malone;Premium;Afternoon;17,5;Low;0,95;Low
U5425;45;Seniors;USA;Deezer;Pop;2,3;297;Adele;Free;Afternoon;30,7;Medium;59,55;High
U5426;27;Adults;Germany;Spotify;Metal;3,9;450;Ed Sheeran;Premium;Afternoon;40,8;Medium;11,33;Low
U5427;33;Adults;South Korea;Tidal;Country;6,8;231;Post Malone;Free;Morning;14,8;Low;40,63;Medium
U5428;22;Young Adults;UK;Amazon Music;EDM;4,5;151;BTS;Premium;Night;54,4;High;21,11;Low
U5429;39;Adults;Germany;Tidal;Classical;2,7;9;The Weeknd;Premium;Afternoon;17,5;Low;25,94;Medium
U5430;24;Young Adults;Japan;YouTube;Pop;8,2;321;Ed Sheeran;Free;Afternoon;18,3;Low;20,95;Low
U5431;42;Adults;Canada;YouTube;Country;9,7;24;The Weeknd;Premium;Night;79;Very High;58,51;High
U5432;47;Seniors;Japan;Tidal;Jazz;6,7;195;Adele;Premium;Afternoon;86,5;Very High;45,61;Medium
U5433;26;Adults;Germany;Deezer;Country;3,6;330;Drake;Free;Afternoon;74,8;High;7,51;Low
U5434;35;Adults;Canada;Amazon Music;R&B;2,6;172;Taylor Swift;Free;Morning;42,7;Medium;12,21;Low
U5435;29;Adults;Japan;Deezer;Reggae;6,4;151;Drake;Premium;Afternoon;3,1;Low;13,98;Low
U5436;37;Adults;Brazil;Deezer;Pop;0,5;365;Billie Eilish;Free;Night;87,7;Very High;21,89;Low
U5437;43;Adults;France;Spotify;Jazz;5,1;373;Dua Lipa;Free;Morning;67,7;High;43,79;Medium
U5438;27;Adults;France;Apple Music;Pop;1,6;134;Drake;Free;Night;40,8;Medium;1,85;Low
U5439;38;Adults;France;Amazon Music;Classical;5,4;53;Drake;Free;Afternoon;66,6;High;27,82;Medium
U5440;19;Young Adults;Japan;Spotify;Hip-Hop;3;319;Dua Lipa;Free;Morning;37,4;Medium;47,01;Medium
U5441;56;Seniors;Germany;Spotify;Metal;5,7;320;Taylor Swift;Free;Night;81,1;Very High;61,52;High
U5442;37;Adults;USA;Spotify;Hip-Hop;4,8;193;The Weeknd;Free;Afternoon;2,7;Low;69,16;High
U5443;46;Seniors;India;Amazon Music;Rock;4;450;Bad Bunny;Free;Afternoon;68;High;35,55;Medium
U5444;55;Seniors;Germany;Deezer;Country;6,5;339;Drake;Free;Night;58,2;High;39,33;Medium
U5445;28;Adults;France;Tidal;Hip-Hop;8,1;389;Adele;Premium;Morning;63,7;High;73,35;High
U5446;57;Seniors;Canada;Deezer;R&B;6,8;142;Billie Eilish;Free;Night;15,7;Low;25,06;Medium
U5447;53;Seniors;South Korea;Tidal;Jazz;7,6;15;Post Malone;Premium;Afternoon;66,6;High;11,99;Low
U5448;36;Adults;South Korea;Apple Music;Reggae;1,4;310;The Weeknd;Free;Afternoon;11,1;Low;57,39;High
U5449;19;Young Adults;France;Apple Music;EDM;0,5;1;Dua Lipa;Premium;Morning;54,1;High;59,71;High
U5450;33;Adults;South Korea;YouTube;Hip-Hop;1,9;85;Dua Lipa;Free;Morning;85,9;Very High;7,53;Low
U5451;49;Seniors;Australia;Apple Music;R&B;8,4;264;Taylor Swift;Premium;Morning;86,5;Very High;0,59;Low
U5452;41;Adults;Germany;Spotify;EDM;7,1;486;Drake;Free;Afternoon;28,9;Medium;8,13;Low
U5453;34;Adults;France;Spotify;Reggae;7,6;131;Dua Lipa;Premium;Night;27,7;Medium;38,29;Medium
U5454;19;Young Adults;South Korea;Amazon Music;Classical;2,3;18;BTS;Free;Afternoon;64,4;High;12,11;Low
U5455;56;Seniors;Japan;Tidal;Pop;5,7;271;Ed Sheeran;Premium;Morning;61;High;70,07;High
U5456;37;Adults;France;Apple Music;Rock;4,9;396;Post Malone;Free;Night;6,3;Low;73,46;High
U5457;23;Young Adults;France;Tidal;Rock;3,1;369;The Weeknd;Free;Afternoon;88,7;Very High;52,11;High
U5458;49;Seniors;India;YouTube;EDM;9,6;101;Dua Lipa;Premium;Morning;55,3;High;59,07;High
U5459;41;Adults;Germany;Spotify;Hip-Hop;8;236;BTS;Premium;Afternoon;65,6;High;69,83;High
U5460;55;Seniors;South Korea;Spotify;EDM;3,5;187;Adele;Premium;Morning;67;High;62,15;High
U5461;45;Seniors;France;Tidal;Reggae;9,3;279;BTS;Premium;Night;80,5;Very High;61,73;High
U5462;59;Seniors;Canada;Amazon Music;Metal;7,2;388;Dua Lipa;Free;Morning;35,4;Medium;32,61;Medium
U5463;49;Seniors;Brazil;Deezer;Metal;5,8;484;The Weeknd;Free;Morning;81,7;Very High;62,04;High
U5464;51;Seniors;USA;Spotify;R&B;4,5;373;Post Malone;Free;Morning;67,7;High;48,27;Medium
U5465;19;Young Adults;Brazil;YouTube;Jazz;3,7;397;BTS;Premium;Afternoon;58,1;High;14,25;Low
U5466;38;Adults;South Korea;Amazon Music;Country;0,4;229;Dua Lipa;Premium;Night;55,5;High;52,78;High
U5467;24;Young Adults;Australia;YouTube;Reggae;8,6;329;Taylor Swift;Premium;Morning;30;Medium;30,38;Medium
U5468;60;Seniors;Japan;Spotify;Jazz;5,6;222;Post Malone;Premium;Night;39,6;Medium;52,13;High
U5469;42;Adults;Brazil;Apple Music;Jazz;1,5;298;Ed Sheeran;Free;Night;42,8;Medium;24,87;Low
U5470;53;Seniors;Japan;Apple Music;Rock;1,6;322;Post Malone;Premium;Morning;87,7;Very High;16,74;Low
U5471;30;Adults;UK;Deezer;Metal;2,4;81;Dua Lipa;Premium;Night;14,7;Low;51,26;High
U5472;28;Adults;South Korea;Tidal;R&B;2,2;176;Adele;Premium;Afternoon;32,6;Medium;4,35;Low
U5473;14;Youth;Australia;Tidal;Reggae;8,2;317;Dua Lipa;Free;Night;82,8;Very High;10,73;Low
U5474;15;Youth;Brazil;YouTube;Pop;7,1;48;The Weeknd;Free;Afternoon;60,7;High;63,25;High
U5475;31;Adults;UK;Spotify;Rock;9,3;45;BTS;Free;Morning;57,4;High;9,94;Low
U5476;26;Adults;South Korea;Tidal;Pop;9,5;291;Taylor Swift;Premium;Afternoon;25,1;Medium;35,02;Medium
U5477;37;Adults;Australia;Amazon Music;Reggae;1,6;201;Ed Sheeran;Premium;Night;14,5;Low;73,47;High
U5478;40;Adults;Australia;Amazon Music;R&B;10;136;Adele;Premium;Morning;52,3;High;5,28;Low
U5479;44;Seniors;USA;Tidal;Pop;3,5;76;Taylor Swift;Free;Morning;55,8;High;5,66;Low
U5480;59;Seniors;USA;Spotify;Hip-Hop;2,6;272;Drake;Free;Night;76,7;Very High;44,99;Medium
U5481;46;Seniors;France;Tidal;Rock;2,2;35;BTS;Free;Night;60,9;High;79,78;Very High
U5482;15;Youth;South Korea;Apple Music;Metal;9,6;39;Drake;Premium;Night;48,9;Medium;33,22;Medium
U5483;23;Young Adults;Brazil;YouTube;Rock;6,3;134;Dua Lipa;Free;Morning;62,4;High;73,71;High
U5484;58;Seniors;Germany;YouTube;EDM;8,6;374;Post Malone;Free;Morning;79,1;Very High;55,77;High
U5485;33;Adults;Germany;Amazon Music;R&B;2,1;58;The Weeknd;Free;Afternoon;62,8;High;54,38;High
U5486;48;Seniors;Australia;Apple Music;EDM;7,4;313;Billie Eilish;Free;Night;32,7;Medium;68,53;High
U5487;17;Youth;South Korea;YouTube;Jazz;9,3;398;Ed Sheeran;Premium;Night;48,9;Medium;1,84;Low
U5488;53;Seniors;USA;Apple Music;Rock;0,5;154;The Weeknd;Free;Afternoon;61,7;High;48,42;Medium
U5489;42;Adults;Australia;Spotify;Hip-Hop;2,9;443;Billie Eilish;Free;Afternoon;4,7;Low;51,19;High
U5490;46;Seniors;UK;Spotify;EDM;8,9;459;Adele;Premium;Night;11,6;Low;78,01;Very High
U5491;56;Seniors;South Korea;Spotify;Rock;7,6;481;Dua Lipa;Premium;Afternoon;29,8;Medium;71,45;High
U5492;51;Seniors;India;Deezer;Classical;6,9;397;Bad Bunny;Free;Morning;10,7;Low;28,68;Medium
U5493;22;Young Adults;India;Amazon Music;Country;8;106;Taylor Swift;Free;Morning;22,4;Low;32,63;Medium
U5494;26;Adults;South Korea;YouTube;Jazz;0,8;41;Adele;Premium;Morning;75,6;Very High;2,12;Low
U5495;36;Adults;USA;Spotify;Rock;4,5;20;Post Malone;Free;Morning;50,1;High;76,68;Very High
U5496;41;Adults;Australia;Amazon Music;Metal;0,9;221;Drake;Premium;Night;21,9;Low;42,65;Medium
U5497;45;Seniors;UK;Apple Music;Jazz;9,8;390;The Weeknd;Premium;Night;50;High;36,65;Medium
U5498;31;Adults;France;Tidal;Metal;4,1;466;Dua Lipa;Premium;Afternoon;34,9;Medium;53,24;High
U5499;32;Adults;UK;Tidal;Pop;9,6;140;The Weeknd;Free;Afternoon;47,5;Medium;30,64;Medium
U5500;42;Adults;Australia;Spotify;Hip-Hop;6,3;461;Post Malone;Free;Morning;68,6;High;59,84;High
U5501;25;Adults;Australia;Amazon Music;Country;0,5;190;Billie Eilish;Free;Night;75,4;Very High;62,15;High
U5502;57;Seniors;Japan;Spotify;Pop;7,9;206;Drake;Premium;Afternoon;59,6;High;24,24;Low
U5503;17;Youth;India;Amazon Music;Classical;1,4;366;Adele;Free;Afternoon;89,1;Very High;6,69;Low
U5504;27;Adults;India;Tidal;Classical;3,8;26;Adele;Free;Afternoon;76,6;Very High;46,34;Medium
U5505;14;Youth;USA;Amazon Music;Reggae;2,6;362;Billie Eilish;Premium;Morning;74,4;High;12,09;Low
U5506;33;Adults;India;Amazon Music;R&B;5,1;15;Bad Bunny;Premium;Morning;30,1;Medium;75,47;Very High
U5507;33;Adults;India;Apple Music;Rock;8;258;Drake;Free;Night;35;Medium;68,02;High
U5508;19;Young Adults;Germany;Amazon Music;Metal;2,4;428;Adele;Free;Morning;52;High;51,02;High
U5509;53;Seniors;Australia;YouTube;R&B;2,3;485;Taylor Swift;Premium;Afternoon;68,5;High;23,29;Low
U5510;36;Adults;India;Deezer;Reggae;8,8;478;Adele;Free;Night;86,4;Very High;28,62;Medium
U5511;24;Young Adults;Japan;Tidal;Rock;7,8;225;Dua Lipa;Premium;Morning;17,7;Low;9,19;Low
U5512;23;Young Adults;South Korea;YouTube;Hip-Hop;9,9;251;Taylor Swift;Free;Morning;31,9;Medium;26,39;Medium
U5513;39;Adults;Germany;Amazon Music;Pop;2;261;Dua Lipa;Premium;Night;6,1;Low;1,01;Low
U5514;26;Adults;Canada;Spotify;Classical;2,4;419;Billie Eilish;Premium;Afternoon;44,1;Medium;76,59;Very High
U5515;22;Young Adults;USA;Deezer;R&B;3,4;443;Taylor Swift;Free;Morning;24,8;Low;67,55;High
U5516;37;Adults;Japan;Apple Music;Pop;2,9;66;Adele;Free;Afternoon;12,8;Low;53,51;High
U5517;34;Adults;Germany;YouTube;Reggae;7,3;238;Taylor Swift;Premium;Morning;87,7;Very High;10,91;Low
U5518;35;Adults;Australia;Tidal;Hip-Hop;4,8;243;Post Malone;Premium;Morning;19,7;Low;74,98;High
U5519;29;Adults;India;Spotify;Metal;4;113;Billie Eilish;Free;Afternoon;30,9;Medium;47,61;Medium
U5520;17;Youth;Brazil;Spotify;Jazz;3,6;366;Ed Sheeran;Premium;Afternoon;29,8;Medium;28,47;Medium
U5521;52;Seniors;South Korea;Amazon Music;Hip-Hop;6,6;437;Ed Sheeran;Premium;Night;28,3;Medium;56,89;High
U5522;34;Adults;Australia;YouTube;Classical;1,9;15;Ed Sheeran;Premium;Morning;27,5;Medium;34,03;Medium
U5523;54;Seniors;South Korea;YouTube;Rock;2,5;123;Adele;Free;Morning;73;High;4,09;Low
U5524;20;Young Adults;Germany;Deezer;Jazz;8,7;6;Bad Bunny;Premium;Afternoon;35,5;Medium;45,72;Medium
U5525;21;Young Adults;France;Deezer;EDM;1,1;235;The Weeknd;Premium;Night;47,6;Medium;66,79;High
U5526;57;Seniors;France;YouTube;Hip-Hop;4,4;445;Adele;Premium;Night;21,9;Low;57,57;High
U5527;48;Seniors;Japan;Amazon Music;Classical;9,9;258;BTS;Premium;Afternoon;64,8;High;52,51;High
U5528;44;Seniors;USA;Spotify;R&B;5,2;255;BTS;Premium;Afternoon;7;Low;27,12;Medium
U5529;56;Seniors;UK;Tidal;Jazz;0,5;425;Taylor Swift;Premium;Night;29,2;Medium;5,26;Low
U5530;31;Adults;USA;Apple Music;Rock;6,6;298;Taylor Swift;Free;Afternoon;22,6;Low;23,31;Low
U5531;16;Youth;Australia;Tidal;Metal;0,2;93;The Weeknd;Free;Afternoon;11,3;Low;65,21;High
U5532;30;Adults;Japan;Amazon Music;Metal;7,9;467;Post Malone;Free;Morning;68,4;High;64,68;High
U5533;31;Adults;USA;Tidal;Reggae;4,9;10;The Weeknd;Free;Afternoon;69,9;High;72,19;High
U5534;27;Adults;South Korea;Amazon Music;R&B;7,7;182;Drake;Free;Night;49,6;Medium;58,59;High
U5535;53;Seniors;Germany;Spotify;Country;3,1;431;Ed Sheeran;Premium;Night;15,6;Low;39,88;Medium
U5536;43;Adults;Brazil;Amazon Music;Rock;1,1;427;The Weeknd;Free;Night;36,3;Medium;30,07;Medium
U5537;33;Adults;South Korea;Amazon Music;EDM;5,3;111;Drake;Premium;Night;88,5;Very High;45,21;Medium
U5538;53;Seniors;Germany;Apple Music;EDM;9,8;70;Adele;Premium;Morning;32,5;Medium;26,79;Medium
U5539;53;Seniors;Germany;Spotify;Country;1,9;214;Taylor Swift;Premium;Morning;82,3;Very High;75,01;Very High
U5540;46;Seniors;Australia;Amazon Music;Classical;5,6;46;Ed Sheeran;Premium;Morning;70,7;High;9,54;Low
U5541;32;Adults;Canada;Deezer;Pop;8,9;198;Ed Sheeran;Free;Morning;2,4;Low;60,54;High
U5542;31;Adults;France;Deezer;Metal;7,6;3;Adele;Free;Afternoon;33,6;Medium;69,55;High
U5543;41;Adults;UK;Apple Music;EDM;1,4;472;Dua Lipa;Free;Afternoon;83,5;Very High;30,17;Medium
U5544;51;Seniors;Germany;Spotify;Classical;8,5;401;Taylor Swift;Premium;Morning;71,2;High;13,44;Low
U5545;49;Seniors;India;Apple Music;Hip-Hop;6,6;64;Dua Lipa;Premium;Night;47,2;Medium;22,89;Low
U5546;55;Seniors;Canada;Spotify;Pop;9;140;Adele;Free;Afternoon;37;Medium;1,94;Low
U5547;39;Adults;Australia;YouTube;Pop;3,5;135;Ed Sheeran;Free;Afternoon;88,6;Very High;43,24;Medium
U5548;32;Adults;UK;Deezer;Classical;9,2;388;Dua Lipa;Free;Afternoon;8,3;Low;3,51;Low
U5549;32;Adults;Australia;Apple Music;Jazz;1,5;84;Ed Sheeran;Free;Morning;55,9;High;74,24;High
U5550;16;Youth;Germany;YouTube;Hip-Hop;8,6;170;Billie Eilish;Premium;Afternoon;84,4;Very High;54,72;High
U5551;22;Young Adults;Brazil;YouTube;Reggae;5,9;433;Taylor Swift;Free;Morning;26,3;Medium;65,79;High
U5552;56;Seniors;Canada;YouTube;Hip-Hop;1,1;313;Drake;Premium;Morning;61,4;High;44,25;Medium
U5553;17;Youth;France;Spotify;Rock;7,9;265;Dua Lipa;Premium;Morning;57,8;High;73,35;High
U5554;26;Adults;South Korea;Deezer;Jazz;2,3;162;BTS;Free;Morning;79,7;Very High;38,88;Medium
U5555;36;Adults;France;Spotify;R&B;9,9;449;Post Malone;Free;Night;61,5;High;10,47;Low
U5556;34;Adults;France;YouTube;R&B;4,8;237;Bad Bunny;Free;Morning;35,6;Medium;78,75;Very High
U5557;20;Young Adults;Brazil;Tidal;Country;7,4;264;The Weeknd;Premium;Night;60,2;High;63,78;High
U5558;57;Seniors;Canada;Apple Music;Metal;3,4;407;Bad Bunny;Free;Night;44,6;Medium;29,62;Medium
U5559;43;Adults;India;YouTube;R&B;2;466;Ed Sheeran;Free;Night;65,7;High;43,36;Medium
U5560;49;Seniors;Brazil;Deezer;R&B;0,3;448;Taylor Swift;Free;Morning;83,1;Very High;73,02;High
U5561;49;Seniors;Brazil;Amazon Music;Country;7,5;462;Dua Lipa;Free;Morning;37,7;Medium;79,26;Very High
U5562;45;Seniors;France;Deezer;Hip-Hop;4,3;192;The Weeknd;Free;Afternoon;80,9;Very High;50,08;High
U5563;24;Young Adults;France;Spotify;Reggae;1,6;150;The Weeknd;Free;Morning;17,2;Low;20,92;Low
U5564;58;Seniors;Canada;Amazon Music;Metal;4,5;23;Adele;Premium;Afternoon;19,9;Low;1,83;Low
U5565;17;Youth;Australia;Spotify;Jazz;0,7;470;The Weeknd;Free;Night;5,6;Low;75,76;Very High
U5566;57;Seniors;Australia;Tidal;Rock;9,7;6;The Weeknd;Free;Morning;28,3;Medium;62,97;High
U5567;27;Adults;Canada;Amazon Music;Hip-Hop;0,7;323;Bad Bunny;Free;Night;26;Medium;64,55;High
U5568;14;Youth;Japan;Apple Music;Jazz;0,2;391;Drake;Free;Afternoon;41,7;Medium;47,97;Medium
U5569;51;Seniors;UK;Apple Music;Hip-Hop;5,9;251;Drake;Free;Morning;69,3;High;43,88;Medium
U5570;52;Seniors;Germany;Apple Music;Country;0,8;237;Taylor Swift;Premium;Morning;74,2;High;76,37;Very High
U5571;48;Seniors;Canada;Deezer;Rock;9,9;409;Ed Sheeran;Premium;Afternoon;61,7;High;56,71;High
U5572;29;Adults;USA;Deezer;EDM;3,8;312;Taylor Swift;Premium;Morning;55,5;High;76,49;Very High
U5573;34;Adults;Germany;Apple Music;Metal;2,9;6;Billie Eilish;Free;Morning;76,3;Very High;19,14;Low
U5574;30;Adults;India;Amazon Music;EDM;9,6;102;Drake;Premium;Afternoon;5,4;Low;59,17;High
U5575;24;Young Adults;Canada;YouTube;Metal;8,1;130;Post Malone;Free;Afternoon;82,9;Very High;6,14;Low
U5576;35;Adults;Germany;Spotify;Classical;6,6;164;Bad Bunny;Free;Morning;2,6;Low;46,99;Medium
U5577;56;Seniors;Brazil;Deezer;Pop;1,5;93;Dua Lipa;Free;Morning;68,9;High;50,29;High
U5578;36;Adults;UK;Apple Music;Reggae;8,8;172;BTS;Premium;Night;82,1;Very High;9,72;Low
U5579;34;Adults;Canada;Apple Music;Pop;8,8;232;The Weeknd;Premium;Night;87,1;Very High;30,23;Medium
U5580;46;Seniors;Germany;Tidal;Jazz;5,6;266;Drake;Free;Afternoon;83,4;Very High;4,09;Low
U5581;57;Seniors;France;Amazon Music;Jazz;8;380;Drake;Premium;Night;4,5;Low;40,79;Medium
